Comunidad autónoma	Sexo	periodo	Total
Comunitat Valenciana	HOMBRES	2006-07	14,0
Comunitat Valenciana	HOMBRES	2005-06	13,5
Comunitat Valenciana	HOMBRES	2004-05	13,1
Comunitat Valenciana	HOMBRES	2003-04	13,0
Comunitat Valenciana	HOMBRES	2002-03	12,4
Comunitat Valenciana	HOMBRES	2001-02	16,2
Comunitat Valenciana	HOMBRES	2000-01	14,3
Comunitat Valenciana	HOMBRES	1999-00	12,7
Comunitat Valenciana	HOMBRES	1998-99	12,2
Comunitat Valenciana	HOMBRES	1997-98	16,2
Comunitat Valenciana	HOMBRES	1996-97	13,7
Comunitat Valenciana	HOMBRES	1995-96	12,8
Comunitat Valenciana	HOMBRES	1994-95	11,7
Comunitat Valenciana	HOMBRES	1993-94	13,2
Comunitat Valenciana	HOMBRES	1992-93	12,2
Comunitat Valenciana	HOMBRES	1991-92	9,9
Comunitat Valenciana	HOMBRES	1990-91	8,5
Comunitat Valenciana	MUJERES	2022-23	34,4
Comunitat Valenciana	MUJERES	2021-22	33,7
Comunitat Valenciana	MUJERES	2020-21	33,5
Comunitat Valenciana	MUJERES	2019-20	28,7
Comunitat Valenciana	MUJERES	2018-19	28,6
Comunitat Valenciana	MUJERES	2017-18	30,3
Comunitat Valenciana	MUJERES	2016-17	30,7
Comunitat Valenciana	MUJERES	2015-16	33,7
Comunitat Valenciana	MUJERES	2014-15	33,9
Comunitat Valenciana	MUJERES	2013-14 (2)	34,5
Comunitat Valenciana	MUJERES	2012-13	36,2
Comunitat Valenciana	MUJERES	2011-12	29,6
Comunitat Valenciana	MUJERES	2010-11	27,0
Comunitat Valenciana	MUJERES	2009-10	22,5
Comunitat Valenciana	MUJERES	2008-09	18,7
Comunitat Valenciana	MUJERES	2007-08	17,1
Comunitat Valenciana	MUJERES	2006-07	18,2
Comunitat Valenciana	MUJERES	2005-06	17,4
Comunitat Valenciana	MUJERES	2004-05	17,5
Comunitat Valenciana	MUJERES	2003-04	17,5
Comunitat Valenciana	MUJERES	2002-03	17,3
Comunitat Valenciana	MUJERES	2001-02	21,5
Comunitat Valenciana	MUJERES	2000-01	19,9
Comunitat Valenciana	MUJERES	1999-00	18,0
Comunitat Valenciana	MUJERES	1998-99	19,1
Comunitat Valenciana	MUJERES	1997-98	23,9
Comunitat Valenciana	MUJERES	1996-97	20,2
Comunitat Valenciana	MUJERES	1995-96	18,0
Comunitat Valenciana	MUJERES	1994-95	15,9
Comunitat Valenciana	MUJERES	1993-94	15,7
Comunitat Valenciana	MUJERES	1992-93	14,8
Comunitat Valenciana	MUJERES	1991-92	11,9
Comunitat Valenciana	MUJERES	1990-91	10,7
Extremadura	HOMBRES	2022-23	25,5
Extremadura	HOMBRES	2021-22	27,4
Extremadura	HOMBRES	2020-21	30,2
Extremadura	HOMBRES	2019-20	22,2
Extremadura	HOMBRES	2018-19	25,7
Extremadura	HOMBRES	2017-18	25,3
Extremadura	HOMBRES	2016-17	21,8
Extremadura	HOMBRES	2015-16	23,2
Extremadura	HOMBRES	2014-15	22,8
Extremadura	HOMBRES	2013-14 (2)	19,2
Extremadura	HOMBRES	2012-13	15,5
Extremadura	HOMBRES	2011-12	14,9
Extremadura	HOMBRES	2010-11	13,9
Extremadura	HOMBRES	2009-10	12,5
Extremadura	HOMBRES	2008-09	11,4
Extremadura	HOMBRES	2007-08	10,3
Extremadura	HOMBRES	2006-07	8,7
Extremadura	HOMBRES	2005-06	9,9
Extremadura	HOMBRES	2004-05	9,4
Extremadura	HOMBRES	2003-04	9,1
Extremadura	HOMBRES	2002-03	8,3
Extremadura	HOMBRES	2001-02	7,3
Extremadura	HOMBRES	2000-01	7,2
Extremadura	HOMBRES	1999-00	7,4
Extremadura	HOMBRES	1998-99	7,7
Extremadura	HOMBRES	1997-98	9,0
Extremadura	HOMBRES	1996-97	8,0
Extremadura	HOMBRES	1995-96	7,3
Extremadura	HOMBRES	1994-95	8,0
Extremadura	HOMBRES	1993-94	8,5
Extremadura	HOMBRES	1992-93	8,0
Extremadura	HOMBRES	1991-92	6,9
Extremadura	HOMBRES	1990-91	6,4
Extremadura	MUJERES	2022-23	28,6
Extremadura	MUJERES	2021-22	28,8
Extremadura	MUJERES	2020-21	31,7
Extremadura	MUJERES	2019-20	23,7
Extremadura	MUJERES	2018-19	28,1
Extremadura	MUJERES	2017-18	29,9
Extremadura	MUJERES	2016-17	27,6
Extremadura	MUJERES	2015-16	24,9
Extremadura	MUJERES	2014-15	24,6
Extremadura	MUJERES	2013-14 (2)	21,5
Extremadura	MUJERES	2012-13	18,8
Extremadura	MUJERES	2011-12	15,7
Extremadura	MUJERES	2010-11	16,7
Extremadura	MUJERES	2009-10	14,0
Extremadura	MUJERES	2008-09	12,6
Extremadura	MUJERES	2007-08	11,6
Extremadura	MUJERES	2006-07	11,2
Extremadura	MUJERES	2005-06	12,4
Extremadura	MUJERES	2004-05	11,8
Extremadura	MUJERES	2003-04	11,5
Extremadura	MUJERES	2002-03	10,9
Extremadura	MUJERES	2001-02	10,5
Extremadura	MUJERES	2000-01	10,9
Extremadura	MUJERES	1999-00	10,7
Extremadura	MUJERES	1998-99	10,5
Extremadura	MUJERES	1997-98	13,0
Extremadura	MUJERES	1996-97	12,6
Extremadura	MUJERES	1995-96	12,7
Extremadura	MUJERES	1994-95	10,2
Extremadura	MUJERES	1993-94	13,3
Extremadura	MUJERES	1992-93	10,2
Extremadura	MUJERES	1991-92	9,0
Extremadura	MUJERES	1990-91	9,3
Galicia	HOMBRES	2022-23	37,5
Galicia	HOMBRES	2021-22	39,5
Galicia	HOMBRES	2020-21	42,5
Galicia	HOMBRES	2019-20	30,5
Galicia	HOMBRES	2018-19	34,9
Galicia	HOMBRES	2017-18	35,9
Galicia	HOMBRES	2016-17	31,7
Galicia	HOMBRES	2015-16	35,8
Galicia	HOMBRES	2014-15	34,7
Galicia	HOMBRES	2013-14 (2)	30,6
Galicia	HOMBRES	2012-13	27,0
Galicia	HOMBRES	2011-12	22,5
Galicia	HOMBRES	2010-11	20,8
Galicia	HOMBRES	2009-10	19,5
Galicia	HOMBRES	2008-09	20,8
Galicia	HOMBRES	2007-08	17,7
Galicia	HOMBRES	2006-07	17,2
Galicia	HOMBRES	2005-06	18,9
Galicia	HOMBRES	2004-05	18,0
Galicia	HOMBRES	2003-04	20,0
Galicia	HOMBRES	2002-03	19,1
Galicia	HOMBRES	2001-02	25,0
Galicia	HOMBRES	2000-01	19,3
Galicia	HOMBRES	1999-00	20,3
Galicia	HOMBRES	1998-99	20,0
Galicia	HOMBRES	1997-98	17,7
Galicia	HOMBRES	1996-97	16,3
Galicia	HOMBRES	1995-96	16,9
Galicia	HOMBRES	1994-95	15,1
Galicia	HOMBRES	1993-94	17,4
Galicia	HOMBRES	1992-93	14,5
Galicia	HOMBRES	1991-92	11,5
Galicia	HOMBRES	1990-91	12,5
Galicia	MUJERES	2022-23	35,5
Galicia	MUJERES	2021-22	37,9
Galicia	MUJERES	2020-21	42,5
Galicia	MUJERES	2019-20	32,3
Galicia	MUJERES	2018-19	36,2
Galicia	MUJERES	2017-18	37,0
Galicia	MUJERES	2016-17	33,3
Galicia	MUJERES	2015-16	37,7
Galicia	MUJERES	2014-15	38,1
Galicia	MUJERES	2013-14 (2)	36,1
Galicia	MUJERES	2012-13	33,9
Galicia	MUJERES	2011-12	28,2
Galicia	MUJERES	2010-11	25,9
Galicia	MUJERES	2009-10	25,4
Galicia	MUJERES	2008-09	26,0
Galicia	MUJERES	2007-08	24,0
Galicia	MUJERES	2006-07	24,0
Galicia	MUJERES	2005-06	25,1
Galicia	MUJERES	2004-05	23,7
Galicia	MUJERES	2003-04	25,4
Galicia	MUJERES	2002-03	22,8
Galicia	MUJERES	2001-02	31,0
Galicia	MUJERES	2000-01	24,6
Galicia	MUJERES	1999-00	26,3
Galicia	MUJERES	1998-99	25,7
Galicia	MUJERES	1997-98	17,6
Galicia	MUJERES	1996-97	23,0
Galicia	MUJERES	1995-96	21,0
Galicia	MUJERES	1994-95	18,8
Galicia	MUJERES	1993-94	21,4
Galicia	MUJERES	1992-93	17,9
Galicia	MUJERES	1991-92	14,5
Galicia	MUJERES	1990-91	12,9
Madrid, Comunidad de	HOMBRES	2022-23	36,4
Madrid, Comunidad de	HOMBRES	2021-22	34,2
Madrid, Comunidad de	HOMBRES	2020-21	33,9
Madrid, Comunidad de	HOMBRES	2019-20	22,2
Madrid, Comunidad de	HOMBRES	2018-19	28,0
Madrid, Comunidad de	HOMBRES	2017-18	30,2
Madrid, Comunidad de	HOMBRES	2016-17	23,5
Madrid, Comunidad de	HOMBRES	2015-16	25,9
Madrid, Comunidad de	HOMBRES	2014-15	26,6
Madrid, Comunidad de	HOMBRES	2013-14 (2)	26,3
Madrid, Comunidad de	HOMBRES	2012-13	22,0
Madrid, Comunidad de	HOMBRES	2011-12	20,7
Madrid, Comunidad de	HOMBRES	2010-11	19,4
Madrid, Comunidad de	HOMBRES	2009-10	17,2
Madrid, Comunidad de	HOMBRES	2008-09	15,0
Madrid, Comunidad de	HOMBRES	2007-08	14,2
Madrid, Comunidad de	HOMBRES	2006-07	14,1
Madrid, Comunidad de	HOMBRES	2005-06	14,5
Madrid, Comunidad de	HOMBRES	2004-05	15,2
Madrid, Comunidad de	HOMBRES	2003-04	16,8
Madrid, Comunidad de	HOMBRES	2002-03	15,1
Madrid, Comunidad de	HOMBRES	2001-02	18,0
Madrid, Comunidad de	HOMBRES	2000-01	16,6
Madrid, Comunidad de	HOMBRES	1999-00	17,5
Madrid, Comunidad de	HOMBRES	1998-99	18,4
Madrid, Comunidad de	HOMBRES	1997-98	15,5
Madrid, Comunidad de	HOMBRES	1996-97	15,7
Madrid, Comunidad de	HOMBRES	1995-96	15,6
Madrid, Comunidad de	HOMBRES	1994-95	15,4
Madrid, Comunidad de	HOMBRES	1993-94	13,4
Madrid, Comunidad de	HOMBRES	1992-93	13,2
Madrid, Comunidad de	HOMBRES	1991-92	12,4
Madrid, Comunidad de	HOMBRES	1990-91	12,5
Madrid, Comunidad de	MUJERES	2022-23	36,8
Madrid, Comunidad de	MUJERES	2021-22	33,4
Madrid, Comunidad de	MUJERES	2020-21	33,5
Madrid, Comunidad de	MUJERES	2019-20	22,8
Madrid, Comunidad de	MUJERES	2018-19	28,1
Madrid, Comunidad de	MUJERES	2017-18	29,8
Madrid, Comunidad de	MUJERES	2016-17	23,9
Madrid, Comunidad de	MUJERES	2015-16	25,5
Madrid, Comunidad de	MUJERES	2014-15	27,1
Madrid, Comunidad de	MUJERES	2013-14 (2)	27,9
Madrid, Comunidad de	MUJERES	2012-13	25,3
Madrid, Comunidad de	MUJERES	2011-12	24,1
Madrid, Comunidad de	MUJERES	2010-11	22,4
Madrid, Comunidad de	MUJERES	2009-10	20,1
Madrid, Comunidad de	MUJERES	2008-09	18,4
Madrid, Comunidad de	MUJERES	2007-08	17,5
Madrid, Comunidad de	MUJERES	2006-07	16,5
Madrid, Comunidad de	MUJERES	2005-06	19,0
Madrid, Comunidad de	MUJERES	2004-05	17,3
Madrid, Comunidad de	MUJERES	2003-04	18,5
Madrid, Comunidad de	MUJERES	2002-03	16,6
Madrid, Comunidad de	MUJERES	2001-02	17,7
Madrid, Comunidad de	MUJERES	2000-01	17,3
Madrid, Comunidad de	MUJERES	1999-00	17,5
Madrid, Comunidad de	MUJERES	1998-99	18,0
Madrid, Comunidad de	MUJERES	1997-98	16,4
Madrid, Comunidad de	MUJERES	1996-97	16,4
Madrid, Comunidad de	MUJERES	1995-96	16,6
Madrid, Comunidad de	MUJERES	1994-95	15,6
Madrid, Comunidad de	MUJERES	1993-94	14,1
Madrid, Comunidad de	MUJERES	1992-93	12,4
Madrid, Comunidad de	MUJERES	1991-92	11,2
Madrid, Comunidad de	MUJERES	1990-91	10,5
Murcia, Región de	HOMBRES	2022-23	28,7
Murcia, Región de	HOMBRES	2021-22	27,8
Murcia, Región de	HOMBRES	2020-21	29,4
Murcia, Región de	HOMBRES	2019-20	21,2
Murcia, Región de	HOMBRES	2018-19	24,4
Murcia, Región de	HOMBRES	2017-18	23,7
Murcia, Región de	HOMBRES	2016-17	21,4
Murcia, Región de	HOMBRES	2015-16	23,8
Murcia, Región de	HOMBRES	2014-15	21,7
Murcia, Región de	HOMBRES	2013-14 (2)	21,2
Murcia, Región de	HOMBRES	2012-13	17,9
Murcia, Región de	HOMBRES	2011-12	16,7
Murcia, Región de	HOMBRES	2010-11	13,3
Murcia, Región de	HOMBRES	2009-10	10,7
Murcia, Región de	HOMBRES	2008-09	10,4
Murcia, Región de	HOMBRES	2007-08	10,0
Murcia, Región de	HOMBRES	2006-07	10,2
Murcia, Región de	HOMBRES	2005-06	11,2
Murcia, Región de	HOMBRES	2004-05	10,2
Murcia, Región de	HOMBRES	2003-04	11,6
Murcia, Región de	HOMBRES	2002-03	10,8
Murcia, Región de	HOMBRES	2001-02	11,3
Murcia, Región de	HOMBRES	2000-01	8,1
Murcia, Región de	HOMBRES	1999-00	9,2
Murcia, Región de	HOMBRES	1998-99	11,7
Murcia, Región de	HOMBRES	1997-98	13,7
Murcia, Región de	HOMBRES	1996-97	14,3
Murcia, Región de	HOMBRES	1995-96	14,9
Murcia, Región de	HOMBRES	1994-95	13,5
Murcia, Región de	HOMBRES	1993-94	11,6
Murcia, Región de	HOMBRES	1992-93	11,9
Murcia, Región de	HOMBRES	1991-92	11,8
Murcia, Región de	HOMBRES	1990-91	11,7
Murcia, Región de	MUJERES	2022-23	36,2
Murcia, Región de	MUJERES	2021-22	33,9
Murcia, Región de	MUJERES	2020-21	38,1
Murcia, Región de	MUJERES	2019-20	26,5
Murcia, Región de	MUJERES	2018-19	29,7
Murcia, Región de	MUJERES	2017-18	26,1
Murcia, Región de	MUJERES	2016-17	22,7
Murcia, Región de	MUJERES	2015-16	25,3
Murcia, Región de	MUJERES	2014-15	24,6
Murcia, Región de	MUJERES	2013-14 (2)	24,4
Murcia, Región de	MUJERES	2012-13	19,7
Murcia, Región de	MUJERES	2011-12	19,1
Murcia, Región de	MUJERES	2010-11	16,8
Murcia, Región de	MUJERES	2009-10	16,3
Murcia, Región de	MUJERES	2008-09	16,1
Murcia, Región de	MUJERES	2007-08	15,2
Murcia, Región de	MUJERES	2006-07	15,3
Murcia, Región de	MUJERES	2005-06	15,6
Murcia, Región de	MUJERES	2004-05	15,3
Murcia, Región de	MUJERES	2003-04	15,4
Murcia, Región de	MUJERES	2002-03	14,5
Murcia, Región de	MUJERES	2001-02	13,7
Murcia, Región de	MUJERES	2000-01	12,1
Murcia, Región de	MUJERES	1999-00	13,3
Murcia, Región de	MUJERES	1998-99	17,1
Murcia, Región de	MUJERES	1997-98	19,0
Murcia, Región de	MUJERES	1996-97	20,0
Murcia, Región de	MUJERES	1995-96	21,2
Murcia, Región de	MUJERES	1994-95	20,0
Murcia, Región de	MUJERES	1993-94	17,7
Murcia, Región de	MUJERES	1992-93	14,2
Murcia, Región de	MUJERES	1991-92	13,9
Murcia, Región de	MUJERES	1990-91	12,8
Navarra, Comunidad Foral de	HOMBRES	2022-23	27,4
Navarra, Comunidad Foral de	HOMBRES	2021-22	27,4
Navarra, Comunidad Foral de	HOMBRES	2020-21	29,8
Navarra, Comunidad Foral de	HOMBRES	2019-20	25,4
Navarra, Comunidad Foral de	HOMBRES	2018-19	24,9
Navarra, Comunidad Foral de	HOMBRES	2017-18	24,7
Navarra, Comunidad Foral de	HOMBRES	2016-17	22,1
Navarra, Comunidad Foral de	HOMBRES	2015-16	25,3
Navarra, Comunidad Foral de	HOMBRES	2014-15	27,0
Navarra, Comunidad Foral de	HOMBRES	2013-14 (2)	29,9
Navarra, Comunidad Foral de	HOMBRES	2012-13	25,8
Navarra, Comunidad Foral de	HOMBRES	2011-12	23,8
Navarra, Comunidad Foral de	HOMBRES	2010-11	19,5
Navarra, Comunidad Foral de	HOMBRES	2009-10	18,3
Navarra, Comunidad Foral de	HOMBRES	2008-09	19,4
Navarra, Comunidad Foral de	HOMBRES	2007-08	18,0
Navarra, Comunidad Foral de	HOMBRES	2006-07	19,5
Navarra, Comunidad Foral de	HOMBRES	2005-06	21,7
Navarra, Comunidad Foral de	HOMBRES	2004-05	23,2
Navarra, Comunidad Foral de	HOMBRES	2003-04	20,9
Navarra, Comunidad Foral de	HOMBRES	2002-03	18,0
Navarra, Comunidad Foral de	HOMBRES	2001-02	15,3
Navarra, Comunidad Foral de	HOMBRES	2000-01	20,6
Navarra, Comunidad Foral de	HOMBRES	1999-00	29,0
Navarra, Comunidad Foral de	HOMBRES	1998-99	23,3
Navarra, Comunidad Foral de	HOMBRES	1997-98	17,5
Navarra, Comunidad Foral de	HOMBRES	1996-97	21,0
Navarra, Comunidad Foral de	HOMBRES	1995-96	17,9
Navarra, Comunidad Foral de	HOMBRES	1994-95	17,2
Navarra, Comunidad Foral de	HOMBRES	1993-94	18,2
Navarra, Comunidad Foral de	HOMBRES	1992-93	17,2
Navarra, Comunidad Foral de	HOMBRES	1991-92	13,8
Navarra, Comunidad Foral de	HOMBRES	1990-91	16,0
Navarra, Comunidad Foral de	MUJERES	2022-23	22,6
Navarra, Comunidad Foral de	MUJERES	2021-22	24,1
Navarra, Comunidad Foral de	MUJERES	2020-21	23,8
Navarra, Comunidad Foral de	MUJERES	2019-20	23,0
Navarra, Comunidad Foral de	MUJERES	2018-19	20,1
Navarra, Comunidad Foral de	MUJERES	2017-18	20,6
Navarra, Comunidad Foral de	MUJERES	2016-17	19,8
Navarra, Comunidad Foral de	MUJERES	2015-16	20,3
Navarra, Comunidad Foral de	MUJERES	2014-15	20,5
Navarra, Comunidad Foral de	MUJERES	2013-14 (2)	25,5
Navarra, Comunidad Foral de	MUJERES	2012-13	24,0
Navarra, Comunidad Foral de	MUJERES	2011-12	23,7
Navarra, Comunidad Foral de	MUJERES	2010-11	27,5
Navarra, Comunidad Foral de	MUJERES	2009-10	18,6
Navarra, Comunidad Foral de	MUJERES	2008-09	20,0
Navarra, Comunidad Foral de	MUJERES	2007-08	20,3
Navarra, Comunidad Foral de	MUJERES	2006-07	22,4
Navarra, Comunidad Foral de	MUJERES	2005-06	21,8
Navarra, Comunidad Foral de	MUJERES	2004-05	23,6
Navarra, Comunidad Foral de	MUJERES	2003-04	24,8
Navarra, Comunidad Foral de	MUJERES	2002-03	25,0
Navarra, Comunidad Foral de	MUJERES	2001-02	18,2
Navarra, Comunidad Foral de	MUJERES	2000-01	19,6
Navarra, Comunidad Foral de	MUJERES	1999-00	26,7
Navarra, Comunidad Foral de	MUJERES	1998-99	26,3
Navarra, Comunidad Foral de	MUJERES	1997-98	23,2
Navarra, Comunidad Foral de	MUJERES	1996-97	23,6
Navarra, Comunidad Foral de	MUJERES	1995-96	19,8
Navarra, Comunidad Foral de	MUJERES	1994-95	18,2
Navarra, Comunidad Foral de	MUJERES	1993-94	20,3
Navarra, Comunidad Foral de	MUJERES	1992-93	19,5
Navarra, Comunidad Foral de	MUJERES	1991-92	16,2
Navarra, Comunidad Foral de	MUJERES	1990-91	12,9
País Vasco	HOMBRES	2022-23	46,9
País Vasco	HOMBRES	2021-22	49,7
País Vasco	HOMBRES	2020-21	50,2
País Vasco	HOMBRES	2019-20	46,1
País Vasco	HOMBRES	2018-19	50,7
País Vasco	HOMBRES	2017-18	53,3
País Vasco	HOMBRES	2016-17	46,2
País Vasco	HOMBRES	2015-16	46,3
País Vasco	HOMBRES	2014-15	50,4
País Vasco	HOMBRES	2013-14 (2)	50,1
País Vasco	HOMBRES	2012-13	43,2
País Vasco	HOMBRES	2011-12	42,4
País Vasco	HOMBRES	2010-11	42,8
País Vasco	HOMBRES	2009-10	35,9
País Vasco	HOMBRES	2008-09	33,5
País Vasco	HOMBRES	2007-08	31,0
País Vasco	HOMBRES	2006-07	34,7
País Vasco	HOMBRES	2005-06	33,3
País Vasco	HOMBRES	2004-05	34,9
País Vasco	HOMBRES	2003-04	34,0
País Vasco	HOMBRES	2002-03	33,7
País Vasco	HOMBRES	2001-02	31,7
País Vasco	HOMBRES	2000-01	32,6
País Vasco	HOMBRES	1999-00	27,3
País Vasco	HOMBRES	1998-99	35,7
País Vasco	HOMBRES	1997-98	24,8
País Vasco	HOMBRES	1996-97	28,9
País Vasco	HOMBRES	1995-96	29,3
País Vasco	HOMBRES	1994-95	26,4
País Vasco	HOMBRES	1993-94	25,2
País Vasco	HOMBRES	1992-93	22,8
País Vasco	HOMBRES	1991-92	22,2
País Vasco	HOMBRES	1990-91	20,0
País Vasco	MUJERES	2022-23	31,0
País Vasco	MUJERES	2021-22	34,1
País Vasco	MUJERES	2020-21	36,3
País Vasco	MUJERES	2019-20	31,9
País Vasco	MUJERES	2018-19	32,9
País Vasco	MUJERES	2017-18	35,7
País Vasco	MUJERES	2016-17	34,1
País Vasco	MUJERES	2015-16	34,9
País Vasco	MUJERES	2014-15	39,9
País Vasco	MUJERES	2013-14 (2)	37,1
País Vasco	MUJERES	2012-13	36,4
País Vasco	MUJERES	2011-12	37,2
País Vasco	MUJERES	2010-11	35,9
País Vasco	MUJERES	2009-10	33,0
País Vasco	MUJERES	2008-09	30,5
País Vasco	MUJERES	2007-08	29,1
País Vasco	MUJERES	2006-07	29,8
País Vasco	MUJERES	2005-06	31,3
País Vasco	MUJERES	2004-05	30,8
País Vasco	MUJERES	2003-04	30,7
País Vasco	MUJERES	2002-03	29,8
País Vasco	MUJERES	2001-02	26,1
País Vasco	MUJERES	2000-01	27,8
País Vasco	MUJERES	1999-00	23,0
País Vasco	MUJERES	1998-99	27,2
País Vasco	MUJERES	1997-98	22,0
País Vasco	MUJERES	1996-97	25,2
País Vasco	MUJERES	1995-96	24,1
País Vasco	MUJERES	1994-95	23,0
País Vasco	MUJERES	1993-94	22,6
País Vasco	MUJERES	1992-93	19,8
País Vasco	MUJERES	1991-92	19,4
País Vasco	MUJERES	1990-91	16,4
Rioja, La	HOMBRES	2022-23	31,7
Rioja, La	HOMBRES	2021-22	29,4
Rioja, La	HOMBRES	2020-21	32,0
Rioja, La	HOMBRES	2019-20	24,7
Rioja, La	HOMBRES	2018-19	26,2
Rioja, La	HOMBRES	2017-18	27,1
Rioja, La	HOMBRES	2016-17	22,6
Rioja, La	HOMBRES	2015-16	27,0
Rioja, La	HOMBRES	2014-15	26,4
Rioja, La	HOMBRES	2013-14 (2)	25,4
Rioja, La	HOMBRES	2012-13	20,5
Rioja, La	HOMBRES	2011-12	24,2
Rioja, La	HOMBRES	2010-11	17,4
Rioja, La	HOMBRES	2009-10	15,5
Rioja, La	HOMBRES	2008-09	13,8
Rioja, La	HOMBRES	2007-08	14,2
Rioja, La	HOMBRES	2006-07	14,3
Rioja, La	HOMBRES	2005-06	17,2
Rioja, La	HOMBRES	2004-05	13,9
Rioja, La	HOMBRES	2003-04	15,0
Rioja, La	HOMBRES	2002-03	14,5
Rioja, La	HOMBRES	2001-02	16,0
Rioja, La	HOMBRES	2000-01	17,2
Rioja, La	HOMBRES	1999-00	17,7
Rioja, La	HOMBRES	1998-99	14,8
Rioja, La	HOMBRES	1997-98	21,8
Rioja, La	HOMBRES	1996-97	21,0
Rioja, La	HOMBRES	1995-96	20,3
Rioja, La	HOMBRES	1994-95	20,4
Rioja, La	HOMBRES	1993-94	20,0
Rioja, La	HOMBRES	1992-93	15,7
Rioja, La	HOMBRES	1991-92	15,2
Rioja, La	HOMBRES	1990-91	12,9
Rioja, La	MUJERES	2022-23	31,4
Rioja, La	MUJERES	2021-22	30,2
Rioja, La	MUJERES	2020-21	35,7
Rioja, La	MUJERES	2019-20	26,2
Rioja, La	MUJERES	2018-19	27,6
Rioja, La	MUJERES	2017-18	27,0
Rioja, La	MUJERES	2016-17	24,5
Rioja, La	MUJERES	2015-16	24,5
Rioja, La	MUJERES	2014-15	30,7
Rioja, La	MUJERES	2013-14 (2)	27,3
Rioja, La	MUJERES	2012-13	25,2
Rioja, La	MUJERES	2011-12	28,1
Rioja, La	MUJERES	2010-11	25,1
Rioja, La	MUJERES	2009-10	18,7
Rioja, La	MUJERES	2008-09	16,4
Rioja, La	MUJERES	2007-08	18,1
Rioja, La	MUJERES	2006-07	16,8
Rioja, La	MUJERES	2005-06	18,0
Rioja, La	MUJERES	2004-05	15,8
Rioja, La	MUJERES	2003-04	15,8
Rioja, La	MUJERES	2002-03	15,7
Rioja, La	MUJERES	2001-02	18,7
Rioja, La	MUJERES	2000-01	18,5
Rioja, La	MUJERES	1999-00	22,1
Rioja, La	MUJERES	1998-99	21,9
Rioja, La	MUJERES	1997-98	23,8
Rioja, La	MUJERES	1996-97	24,0
Rioja, La	MUJERES	1995-96	20,1
Rioja, La	MUJERES	1994-95	25,8
Rioja, La	MUJERES	1993-94	19,3
Rioja, La	MUJERES	1992-93	18,5
Rioja, La	MUJERES	1991-92	20,3
Rioja, La	MUJERES	1990-91	15,0
Ceuta	HOMBRES	2022-23	17,4
Ceuta	HOMBRES	2021-22	13,3
Ceuta	HOMBRES	2020-21	13,2
Ceuta	HOMBRES	2019-20	14,3
Ceuta	HOMBRES	2018-19	14,9
Ceuta	HOMBRES	2017-18	13,8
Ceuta	HOMBRES	2016-17	12,5
Ceuta	HOMBRES	2015-16	16,2
Ceuta	HOMBRES	2014-15	17,9
Ceuta	HOMBRES	2013-14 (2)	19,5
Ceuta	HOMBRES	2012-13	8,4
Ceuta	HOMBRES	2011-12	12,9
Ceuta	HOMBRES	2010-11	9,0
Ceuta	HOMBRES	2009-10	11,7
Ceuta	HOMBRES	2008-09	9,9
Ceuta	HOMBRES	2007-08	7,9
Ceuta	HOMBRES	2006-07	12,5
Ceuta	HOMBRES	2005-06	7,0
Ceuta	HOMBRES	2004-05	5,8
Ceuta	HOMBRES	2003-04	9,5
Ceuta	HOMBRES	2002-03	4,7
Ceuta	HOMBRES	2001-02	5,7
Ceuta	HOMBRES	2000-01	4,9
Ceuta	HOMBRES	1999-00	3,6
Ceuta	HOMBRES	1998-99	4,8
Ceuta	HOMBRES	1997-98	2,8
Ceuta	HOMBRES	1996-97	4,7
Ceuta	HOMBRES	1995-96	3,9
Ceuta	HOMBRES	1994-95	4,8
Ceuta	HOMBRES	1993-94	7,3
Ceuta	HOMBRES	1992-93	6,2
Ceuta	HOMBRES	1991-92	5,6
Ceuta	HOMBRES	1990-91	5,0
Ceuta	MUJERES	2022-23	32,6
Ceuta	MUJERES	2021-22	34,9
Ceuta	MUJERES	2020-21	25,7
Ceuta	MUJERES	2019-20	28,3
Ceuta	MUJERES	2018-19	26,8
Ceuta	MUJERES	2017-18	27,4
Ceuta	MUJERES	2016-17	18,3
Ceuta	MUJERES	2015-16	28,4
Ceuta	MUJERES	2014-15	24,8
Ceuta	MUJERES	2013-14 (2)	23,6
Ceuta	MUJERES	2012-13	22,4
Ceuta	MUJERES	2011-12	22,8
Ceuta	MUJERES	2010-11	25,0
Ceuta	MUJERES	2009-10	20,5
Ceuta	MUJERES	2008-09	17,8
Ceuta	MUJERES	2007-08	18,6
Ceuta	MUJERES	2006-07	23,2
Ceuta	MUJERES	2005-06	16,3
Ceuta	MUJERES	2004-05	10,7
Ceuta	MUJERES	2003-04	14,2
Ceuta	MUJERES	2002-03	10,9
Ceuta	MUJERES	2001-02	9,8
Ceuta	MUJERES	2000-01	12,9
Ceuta	MUJERES	1999-00	6,6
Ceuta	MUJERES	1998-99	9,0
Ceuta	MUJERES	1997-98	9,7
Ceuta	MUJERES	1996-97	13,4
Ceuta	MUJERES	1995-96	8,6
Ceuta	MUJERES	1994-95	10,7
Ceuta	MUJERES	1993-94	11,2
Ceuta	MUJERES	1992-93	12,8
Ceuta	MUJERES	1991-92	11,7
Ceuta	MUJERES	1990-91	6,2
Melilla	HOMBRES	2022-23	21,2
Melilla	HOMBRES	2021-22	16,9
